,area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,ratio_length,perimeter_ratio_major,perimeter_ratio_minor,area_ratio_convex,area_ratio_bbox,peri_over_dia,Finding
1,3417,3598,4725,131.0974912,35.34789622,324.3380951,65.95952944,171.8776705,0.949694275,0.962963829,3.708777756,2.474022135,9.175598263,0.949694275,0.723174603,4.917228759,Normal
2,2311,3050,3913,86.05111725,39.82274821,368.2264428,54.24441527,141.7204673,0.757704918,0.886473091,2.160853309,4.279159348,9.246635638,0.757704918,0.590595451,6.788283014,Normal
3,575,871,1350,137.0395079,7.18592457,292.4619408,27.0575819,160.2347826,0.660160735,0.99862424,19.0705464,2.13414325,40.69927787,0.660160735,0.425925926,10.80887205,Normal
4,202,293,308,23.39272653,15.88438619,82.55634919,16.03728119,180.7029703,0.689419795,0.734109609,1.472686841,3.529146083,5.197326997,0.689419795,0.655844156,5.14777712,Normal
5,124497,196262,205540,575.3653486,434.9446334,6702.891158,398.1387994,164.9951565,0.63434083,0.654634982,1.322847334,11.64979986,15.41090668,0.63434083,0.605706918,16.8355638,Normal
6,103,210,315,37.80546524,6.036280655,75.6629509,11.45179781,135.4466019,0.49047619,0.987170952,6.263039676,2.001376003,12.53469731,0.49047619,0.326984127,6.607080578,Normal
1,928,1053,1419,45.69382065,28.56648104,159.7756493,34.37391886,144.6530172,0.881291548,0.780487292,1.599560708,3.496657688,5.593116248,0.881291548,0.653981677,4.64816508,Normal
2,186,279,294,21.8357965,15.52880065,77.14213562,15.3890401,187.4193548,0.666666667,0.703027619,1.406148292,3.532829023,4.967681496,0.666666667,0.632653061,5.012797101,Normal
4,313,462,602,42.5488718,11.83781153,121.3259018,19.96306533,140.0319489,0.677489177,0.9605183,3.594319075,2.851448151,10.24901448,0.677489177,0.519933555,6.077518647,Normal
5,117,136,195,14.34764176,11.05697962,45.627417,12.20528684,138.1709402,0.860294118,0.637261213,1.297609496,3.180133555,4.126571501,0.860294118,0.6,3.738332217,Normal
6,201,287,403,32.0906376,10.26803689,87.2903679,15.9975357,139.9751244,0.700348432,0.947427721,3.125294341,2.720119463,8.501173964,0.700348432,0.498759305,5.456488395,Normal
7,189,288,594,30.42439735,12.37557917,98.2903679,15.51264884,135,0.65625,0.913532844,2.458422101,3.230643052,7.94228428,0.65625,0.318181818,6.336143423,Normal
9,135,172,294,20.4207214,9.365975134,54.52691193,13.11058117,133.5259259,0.784883721,0.888616718,2.180309162,2.670175597,5.821808317,0.784883721,0.459183673,4.159000371,Normal
10,196,397,551,29.41531218,15.18702401,98.87615434,15.79730834,136.8928571,0.493702771,0.856409878,1.936871382,3.361383817,6.510568119,0.493702771,0.355716878,6.259050733,Normal
2,242,506,820,83.73613354,7.450246062,156.7695526,17.55346034,162.8760331,0.47826087,0.996034048,11.23937825,1.872185232,21.04219798,0.47826087,0.295121951,8.930977118,Normal
1,153170,222754,249344,613.5587413,441.9112202,6967.987658,441.6130671,173.0877979,0.687619526,0.693722146,1.388420826,11.35667572,15.76784508,0.687619526,0.614291902,15.77849067,Normal
2,1900,3333,6052,86.79803246,48.12453742,411.9665581,49.18490759,139.3305263,0.570057006,0.832221886,1.803612816,4.74626609,8.560426349,0.570057006,0.313945803,8.375873378,Normal
3,178,303,476,28.28814888,13.87364479,86.80508653,15.05445578,139.4438202,0.587458746,0.87147486,2.038984659,3.068602576,6.256833576,0.587458746,0.37394958,5.766072701,Normal
4,124,168,266,18.66121976,9.770854367,58.76955262,12.56509863,135.8548387,0.738095238,0.851969504,1.909886184,3.149287848,6.01478135,0.738095238,0.466165414,4.677205835,Normal
5,135,307,322,27.2250502,17.90309043,104.5563492,13.11058117,249.3037037,0.439739414,0.753370557,1.520689979,3.840446515,5.84012853,0.439739414,0.419254658,7.974959146,Normal
7,214,351,522,26.75214442,13.8945638,96.32590181,16.50676415,133.9953271,0.60968661,0.8545426,1.925367705,3.600679643,6.932632301,0.60968661,0.409961686,5.835541173,Normal
1,155,236,264,23.58215597,12.32413962,72.76345597,14.04820734,177.5354839,0.656779661,0.852575269,1.913493087,3.085530266,5.904140832,0.656779661,0.587121212,5.179554531,Normal
2,1861,4766,13359,210.9349245,27.04729654,554.5939751,48.67749781,138.1520688,0.390474192,0.991745001,7.798743369,2.629218354,20.50459921,0.390474192,0.139306834,11.39323096,Normal
3,340,620,799,46.69780796,13.78313967,147.01829,20.80628379,132.2205882,0.548387097,0.955449066,3.388038507,3.148291031,10.66653124,0.548387097,0.425531915,7.066052325,Normal
4,355,436,784,54.33308195,8.965003608,124.118795,21.26029253,140.8112676,0.814220183,0.986293428,6.060575581,2.28440557,13.84481261,0.814220183,0.452806122,5.838056784,Normal
5,229,326,480,36.97501457,9.872795172,101.3198052,17.07547527,138.3973799,0.702453988,0.963693035,3.745141464,2.740223536,10.26252479,0.702453988,0.477083333,5.933644806,Normal
6,166,230,600,43.12440622,5.883607817,90.9766594,14.53814859,134.2409639,0.72173913,0.99064925,7.329585444,2.109632743,15.46273345,0.72173913,0.276666667,6.257788524,Normal
7,181,288,470,48.46359141,6.816726232,96.49137803,15.1807891,137.3093923,0.628472222,0.990058437,7.109511187,1.991007584,14.15509069,0.628472222,0.385106383,6.356150357,Normal
1,111870,155066,191488,564.2075434,313.9639899,3908.344551,377.4086749,169.4209708,0.721434744,0.830868393,1.797045399,6.927139838,12.44838477,0.721434744,0.584214154,10.35573587,Normal
2,179,266,300,27.06433727,12.21539919,82.79898987,15.09668435,189.1340782,0.672932331,0.892348677,2.215591718,3.059339272,6.778246754,0.672932331,0.596666667,5.484581112,Normal
3,203,246,416,29.3367293,10.11082076,68.28427125,16.07692842,133.1182266,0.825203252,0.938732298,2.901518085,2.327603413,6.753583399,0.825203252,0.487980769,4.247345603,Normal
1,3813,4396,5328,76.3237904,66.43414158,321.8000359,69.67684252,141.2048256,0.867379436,0.492300899,1.148863951,4.216248095,4.843895446,0.867379436,0.715653153,4.618464675,Normal
2,101,107,140,13.42853222,9.610244975,35.97056275,11.34007028,134.4851485,0.943925234,0.698450231,1.397314247,2.678666749,3.742939211,0.943925234,0.721428571,3.171987638,Normal
5,317,410,616,25.09727188,17.76224543,97.74011537,20.0902199,133.5457413,0.773170732,0.706476897,1.412956035,3.894451789,5.502689159,0.773170732,0.51461039,4.865059509,Normal
1,141,212,522,32.22667299,6.789228816,79.01219331,13.39876023,134.6879433,0.66509434,0.977556999,4.746735434,2.451763896,11.63787456,0.66509434,0.270114943,5.896977924,Normal
2,271,452,697,39.27394812,12.89305628,130.1898628,18.57546545,132.9889299,0.599557522,0.944578648,3.046131753,3.314916606,10.09767273,0.599557522,0.388809182,7.0086999,Normal
3,288,320,616,32.46699859,11.69303824,81.42640687,19.14922946,140.2118056,0.9,0.93289383,2.776609289,2.507974572,6.963665492,0.9,0.467532468,4.252202787,Normal
5,79137,103036,149250,394.3314794,324.6889849,2077.823556,317.4277207,160.6421017,0.768051943,0.567474481,1.214489859,5.269230748,6.399427306,0.768051943,0.530231156,6.545816325,Normal
6,657,835,1125,43.36132988,22.82574544,175.9177849,28.92262749,141.0669711,0.786826347,0.850232175,1.899667636,4.057020054,7.706989697,0.786826347,0.584,6.082358353,Normal
7,126,198,340,20.65856048,11.53514655,69.73401872,12.66602474,133.3968254,0.636363636,0.829591183,1.790923105,3.375550721,6.045351779,0.636363636,0.370588235,5.505596283,Normal
8,590,780,988,35.7347293,23.90923691,143.2253967,27.40823474,132.6864407,0.756410256,0.743194313,1.494599323,4.008016838,5.990379253,0.756410256,0.597165992,5.22563376,Normal
9,413,465,672,32.07892888,16.71970409,90.87615434,22.9313744,144.1307506,0.888172043,0.8534314,1.918630181,2.832892416,5.435272889,0.888172043,0.614583333,3.962961519,Normal
10,423,492,680,37.93256346,14.72082609,101.8050865,23.20733348,143.6028369,0.859756098,0.921626169,2.576795842,2.683844097,6.91571831,0.859756098,0.622058824,4.386763632,Normal
11,270,430,806,28.19140683,19.41806675,95.66904756,18.5411617,136.7962963,0.627906977,0.724957293,1.451813262,3.393553509,4.92680599,0.627906977,0.334987593,5.159819494,Normal
12,675,1093,2420,65.38576589,17.81110008,193.5452019,29.31615071,134.7866667,0.617566331,0.962184023,3.671068356,2.960051003,10.86654957,0.617566331,0.27892562,6.601999143,Normal
14,361,438,644,41.94275866,11.66256829,110.5624458,21.43920417,138.4182825,0.824200913,0.96056395,3.596356962,2.636031805,9.480111334,0.824200913,0.560559006,5.157021918,Normal
16,166,211,390,26.40497608,9.229013134,78.52691193,14.53814859,132.4156627,0.786729858,0.936929668,2.861083379,2.973943688,8.508700854,0.786729858,0.425641026,5.401438254,Normal
1,114,165,209,19.51100425,9.236354711,60.24873734,12.04779267,137.5877193,0.690909091,0.88085183,2.112413919,3.087936252,6.522999519,0.690909091,0.545454545,5.00081127,Normal
2,323,459,660,27.50118881,17.93200082,110.01829,20.27945692,142.2693498,0.703703704,0.758180638,1.533637495,4.00049215,6.135304759,0.703703704,0.489393939,5.425110268,Normal
3,155,334,350,29.11272466,17.83204513,116.2487373,14.04820734,244.1290323,0.464071856,0.790457246,1.632607166,3.993055913,6.519091698,0.464071856,0.442857143,8.274987302,Normal
1,487,1474,1590,65.19169127,32.20403641,274.4325035,24.90115777,245.4291581,0.330393487,0.869467647,2.024332926,4.209623929,8.521680327,0.330393487,0.306289308,11.02087325,Normal
2,144,230,322,20.86404874,13.04048023,76.90559159,13.54055001,135.1458333,0.626086957,0.78060749,1.599944815,3.686033932,5.897450878,0.626086957,0.447204969,5.679650499,Normal
3,267,381,561,48.72444429,9.381940167,126.3553391,18.43786751,134.6928839,0.700787402,0.981286969,5.193429442,2.593263831,13.46793273,0.700787402,0.475935829,6.853034331,Normal
4,157,237,391,22.80257227,13.82285424,85.21930009,14.13855044,134.1146497,0.662447257,0.795314416,1.649628352,3.737266966,6.165101548,0.662447257,0.401534527,6.02744252,Normal
1,60136,126028,178688,560.2823564,241.2896008,3550.848122,276.7083903,158.3679826,0.477163805,0.902515608,2.322032755,6.337604748,14.71612581,0.477163805,0.336541905,12.83245556,Normal
2,462,512,696,29.35006366,21.00169439,96.18376618,24.25359086,174.1753247,0.90234375,0.698552574,1.397509321,3.277122915,4.579809819,0.90234375,0.663793103,3.965753638,Normal
3,8165,24361,84710,484.0795074,57.14458863,1479.154508,101.9607811,166.3143907,0.335166865,0.993007897,8.471134695,3.055602408,25.88441957,0.335166865,0.096387676,14.50709275,Normal
4,6279,13775,50040,440.9228832,38.49713683,1295.010281,89.41292469,164.0133779,0.455825771,0.996181159,11.45339419,2.937044844,33.63913234,0.455825771,0.125479616,14.48347971,Normal
5,584,776,1248,49.0475882,17.3559718,147.0893578,27.2685147,138.364726,0.75257732,0.935298462,2.825977638,2.998911122,8.474855769,0.75257732,0.467948718,5.394109631,Normal
7,165,223,323,20.45403928,12.13582565,69.35533906,14.49429284,134.2,0.739910314,0.80496543,1.685426263,3.390789374,5.714925466,0.739910314,0.510835913,4.785010199,Normal
8,254,362,561,36.42424187,11.79166417,102.7045815,17.98340469,132.980315,0.701657459,0.946149089,3.088982296,2.819676573,8.709931013,0.701657459,0.452762923,5.711075473,Normal
9,213,321,338,26.98597213,14.57768579,86.76345597,16.46815178,174.4929577,0.663551402,0.841539909,1.85118355,3.215131756,5.95179902,0.663551402,0.630177515,5.268560621,Normal
10,106,127,182,15.55569151,9.418165583,43.17766953,11.61737456,134.0754717,0.834645669,0.795884706,1.651668934,2.775683068,4.584509494,0.834645669,0.582417582,3.716646071,Normal
11,245,427,589,33.64678247,16.05054651,118.4680374,17.66192765,135.4326531,0.573770492,0.878886659,2.09630136,3.520932128,7.380934809,0.573770492,0.415959253,6.707537238,Normal
12,103,115,162,17.46507789,7.777346952,42.38477631,11.45179781,149.6601942,0.895652174,0.895377225,2.245634404,2.426830077,5.449773113,0.895652174,0.635802469,3.701146057,Normal
13,279,353,495,32.85707838,12.26620998,93.42640687,18.84764794,138.8422939,0.790368272,0.927702567,2.678665898,2.843417963,7.616566731,0.790368272,0.563636364,4.95692657,Normal
14,702,1004,1537,54.44019716,18.5448439,175.4030663,29.89672491,140.0811966,0.699203187,0.940191574,2.935597488,3.22194032,9.458319912,0.699203187,0.456733897,5.866965923,Normal
15,109,161,336,24.98007773,7.892708646,63.9411255,11.78062436,135.1100917,0.677018634,0.948772468,3.164956271,2.559684809,8.10129049,0.677018634,0.324404762,5.42765167,Normal
16,322,412,650,30.67595111,15.67559216,93.49747468,20.24804024,138.5217391,0.781553398,0.859577201,1.956924549,3.047907931,5.964525853,0.781553398,0.495384615,4.617606128,Normal
1,161240,222842,235520,589.578165,440.3392297,7616.170378,453.097279,171.2319524,0.723561986,0.664968199,1.3389181,12.91799939,17.29614321,0.723561986,0.684612772,16.80912849,Normal
2,122,177,190,20.3814294,10.74993279,64.14213562,12.46335526,193.8114754,0.689265537,0.849593755,1.895958775,3.147087202,5.966747597,0.689265537,0.642105263,5.146458097,Normal
3,166,277,399,19.16231388,15.93834585,98.80508653,14.53814859,132.1746988,0.599277978,0.555143237,1.202277455,5.15621898,6.199205832,0.599277978,0.4160401,6.796263356,Normal
5,285,923,1599,128.8805463,9.3846769,248.1776695,19.0492328,154,0.308775731,0.997345329,13.73308295,1.925641042,26.44498816,0.308775731,0.178236398,13.02822387,Normal
6,205,260,420,21.42843102,14.15745485,72.56244584,16.15593101,135.8682927,0.788461538,0.750662772,1.513579329,3.386269661,5.125387762,0.788461538,0.488095238,4.491381265,Normal
1,135682,191962,221184,573.0081469,390.5487564,4570.347689,415.6388912,166.5678793,0.706816974,0.731747078,1.467187227,7.976060574,11.70237419,0.706816974,0.613434968,10.99595775,Normal
2,2181,2822,4374,82.55210953,42.82259903,295.8883476,52.69663601,172.6111875,0.77285613,0.854935596,1.927769715,3.584261497,6.909630764,0.77285613,0.498628258,5.614938069,Normal
3,183,246,300,23.15965929,11.80745619,74.38477631,15.26443044,141.3333333,0.743902439,0.860276014,1.961443593,3.211825156,6.299813873,0.743902439,0.61,4.873079058,Normal
4,129,196,330,29.42757918,7.127343611,69.04163056,12.81592374,133.8217054,0.658163265,0.970226481,4.128828465,2.34615393,9.686867131,0.658163265,0.390909091,5.387175515,Normal
5,631,1156,3002,90.22140353,13.87325812,233.1431816,28.34456125,144.3645008,0.545847751,0.988106818,6.503259922,2.584122753,16.80522193,0.545847751,0.210193205,8.225323354,Normal
7,124,142,180,14.72231687,11.30222892,46.87005769,12.56509863,135.0645161,0.873239437,0.640817046,1.302602962,3.183606092,4.146974725,0.873239437,0.688888889,3.730178256,Normal
1,152,374,528,40.32028664,14.96050565,105.0710678,13.91159268,223.875,0.406417112,0.928616226,2.695115231,2.605910736,7.023229715,0.406417112,0.287878788,7.552770574,Normal
2,133316,177889,195584,591.6424794,381.0814121,6074.596606,411.9990329,161.9219674,0.749433636,0.764934907,1.552535654,10.26734357,15.94041696,0.749433636,0.681630399,14.74420113,Normal
3,2678,4477,5148,85.2760177,56.87747542,569.5401513,58.3929405,144.9436146,0.598168416,0.74507481,1.499293298,6.678784571,10.01345694,0.598168416,0.52020202,9.75357888,Normal
4,1751,2445,5084,87.71732029,30.70665975,335.7766953,47.21697198,134.6173615,0.716155419,0.936725854,2.856622016,3.827940642,10.93497951,0.716155419,0.344413847,7.111355964,Normal
1,487,604,952,35.3836501,19.45241776,119.7401154,24.90115777,142.5954825,0.806291391,0.835324475,1.818984691,3.384052098,6.155538959,0.806291391,0.511554622,4.808616389,Normal
2,1429,2342,3850,70.75211639,35.73422472,489.3097039,42.65512055,136.689993,0.610162254,0.863082905,1.979953866,6.91583134,13.693027,0.610162254,0.371168831,11.47130046,Normal
3,114605,207447,215058,621.8703478,440.1107091,6354.753027,381.9942644,169.5252301,0.552454362,0.706492021,1.412986176,10.21877478,14.4389875,0.552454362,0.532902752,16.63572891,Normal
4,180,251,414,24.06145986,10.80005607,78.21930009,15.13879513,133.2777778,0.717131474,0.893605659,2.227901384,3.250812733,7.242490187,0.717131474,0.434782609,5.166811454,Normal
6,197,280,294,22.38169034,15.9099552,79.97056275,15.83755632,196.0152284,0.703571429,0.703346774,1.406772682,3.573034991,5.026448016,0.703571429,0.670068027,5.049425626,Normal
1,1957,3054,5304,101.411782,33.81403735,371.1614716,49.91722938,136.9831375,0.640798952,0.942773789,2.999103035,3.65994428,10.97655,0.640798952,0.368966817,7.435538314,Normal
2,183,260,266,19.88513027,16.05075057,70.97056275,15.26443044,179.9836066,0.703846154,0.590314247,1.23889099,3.569026794,4.42163514,0.703846154,0.687969925,4.649407852,Normal
4,186,256,345,21.87071503,13.95697105,74.18376618,15.3890401,140.0967742,0.7265625,0.769905454,1.567010131,3.391922307,5.315176618,0.7265625,0.539130435,4.820558377,Normal
2,537,615,1080,39.3572928,18.64094577,115.5746391,26.14822433,134.3370577,0.873170732,0.880721854,2.111335621,2.936549517,6.200041597,0.873170732,0.497222222,4.419980405,Normal
3,248,390,648,31.56488678,13.03222867,102.4619408,17.76973289,133.5241935,0.635897436,0.91078948,2.422063606,3.246073446,7.862196356,0.635897436,0.382716049,5.766093469,Normal
1,118850,171898,204288,625.4247784,333.0549698,6681.772363,389.0045243,169.7987547,0.691398387,0.846413631,1.877842503,10.68357474,20.06207073,0.691398387,0.581776707,17.17659293,Normal
3,121,148,225,16.85999167,10.20631147,53.07716447,12.41217084,133,0.817567568,0.795954196,1.6519182,3.148113327,5.200425702,0.817567568,0.537777778,4.276219298,Normal
4,199,303,322,23.93862569,15.4996398,81.97056275,15.917747,170.2613065,0.656765677,0.762087467,1.544463356,3.424196685,5.288546303,0.656765677,0.618012422,5.149633473,Normal
1,398,595,1161,37.20707998,17.97682513,134.2253967,22.51109368,139.258794,0.668907563,0.875534265,2.069724754,3.607522999,7.466579654,0.668907563,0.342807924,5.962633297,Normal
2,157,354,609,26.96653231,16.92552941,99.84062043,14.13855044,139.1082803,0.443502825,0.778496087,1.593246017,3.702390033,5.898818172,0.443502825,0.257799672,7.061588164,Normal
3,265,441,1014,41.61579952,11.44697829,119.2609307,18.36868203,136.6943396,0.600907029,0.961426124,3.635527078,2.86576089,10.41855131,0.600907029,0.261341223,6.492623177,Normal
5,567,951,1472,44.77148432,23.27556508,196.0304833,26.86869595,144.7442681,0.596214511,0.854242486,1.923540166,4.378467372,8.422157856,0.596214511,0.385190217,7.295868905,Normal
8,297,497,891,34.41379924,17.26043117,130.4680374,19.44613444,139.2255892,0.597585513,0.865125456,1.993797195,3.79115472,7.558793646,0.597585513,0.333333333,6.709201657,Normal
9,268,550,961,30.73820999,23.60436423,156.2314934,18.47236309,137.4179104,0.487272727,0.64055052,1.302225711,5.082647735,6.61875456,0.487272727,0.278876171,8.45758026,Normal
